anime_id,eng_version,Score,Genres,Type,Episodes,Members,Premiered
22241,Ribbon no Kishi Pilot,,Adventure,Special,1,403,
22247,Azumi Mamma★Mia,,"Comedy, Kids",TV,60,319,Summer 1997
22271,Aries: Shinwa no Seizakyuu,,"Fantasy, Romance, Shoujo, Supernatural",OVA,1,351,
22275,OL Kaizou Kouza,,"Comedy, Slice of Life",OVA,1,342,
22279,Watashitachi no Kurashi to Doboku,,"Historical, Kids, Samurai",OVA,3,172,
22313,Shinken Densetsu: Tight Road,,"Action, Martial Arts",TV,13,401,Fall 1994
22325,Ningen Kakumei,,Slice of Life,OVA,20,200,
22327,Himalaya no Hikari no Oukoku,,"Adventure, Music, Fantasy",OVA,1,230,
22329,The Prince and the White Horse,,"Adventure, Music, Historical",OVA,1,288,
22391,Ring Ring Boy,,Dementia,Movie,1,189,
22393,Sora e,,"Music, Kids, Fantasy",Music,1,233,
22413,Nihon Mukashibanashi: Warashibe Chouja,,Kids,Movie,1,206,
22421,Licca-chan to Mahou no Kuni,,"Fantasy, Kids",ONA,7,175,
22439,Hello Kitty: Ringo no Mori no Mystery,,"Comedy, Kids, Mystery",TV,13,363,Winter 2007
22441,Hello Kitty: Ringo no Mori to Parallel Town,,"Comedy, Fantasy, Kids",TV,27,379,Fall 2007
22445,Hello Kitty in Mom Loves Me After All,,"Fantasy, Kids",OVA,1,294,
22449,Hello Kitty in Puss in Boots,,"Kids, Fantasy",OVA,1,295,
22451,Bad Badtz-Maru in The Boy Who Cried Wolf,,"Kids, Fantasy",OVA,1,327,
22455,Hello Kitty in The Circus Comes to Town,,"Fantasy, Kids",OVA,1,308,
22457,Hello Kitty no Fushigi na Mizuumi,,"Fantasy, Kids",OVA,1,242,
22459,Hello Kitty no Shoukoujo,,"Fantasy, Kids",OVA,1,266,
22461,Hello Kitty in The Dream Thief,,"Fantasy, Kids",OVA,1,289,
22465,KutsuDaru.,,"Fantasy, Kids, School, Slice of Life",TV,48,516,Spring 2014
22477,Hello Kitty in The Day the Big Clock Stopped,,"Fantasy, Kids",OVA,1,278,
22479,Hello Kitty in The Magic Apple,,"Fantasy, Kids",OVA,1,289,
22481,Hello Kitty in Santa's Missing Hat,,"Kids, Fantasy",OVA,1,283,
22483,"Hello Kitty, Mimmy and Dear Daniel in the Three Little Pigs",,"Kids, Fantasy",OVA,1,280,
22485,Hello Kitty and Dear Daniel in The Snow Queen,,"Kids, Fantasy",OVA,1,348,
22487,Hello Kitty in The Little Match Girl,,"Kids, Fantasy",OVA,1,350,
22491,Hello Kitty & Mimmy in King Midas' Donkey Ears,,"Kids, Fantasy",OVA,1,292,
22493,Pochacco in Jack and the Beanstalk,,"Kids, Fantasy",OVA,1,252,
22495,Hello Kitty in The Prince in His Dream Castle,,"Fantasy, Kids",OVA,1,260,
22499,Kitty to Mimmy no Happy Birthday,,"Kids, Fantasy",OVA,1,231,
22503,Washimo,,"Sci-Fi, Slice of Life, Comedy, Kids, School",TV,10,386,Winter 2014
22509,Manga Nihonshi (NHK Han),,Historical,TV,40,371,Spring 1992
22511,Kobutori,,"Comedy, Demons",Movie,1,393,
22523,Sekai no Hikari: Shinran Shounin,,Historical,OVA,6,159,
22541,Oniku Daisuki! Zeushi-kun,,Comedy,TV,12,366,Winter 2014
22561,Virtual Star 2000,,"Action, Music",OVA,6,284,
22563,Hangyodon in the Emperor's New Clothes,,"Kids, Fantasy",OVA,1,257,
22565,Bad Badtz-Maru in the Ants and the Grasshopper,,"Kids, Fantasy",OVA,1,307,
22567,Monkichi the Monkey in The Gold Axe and the Silver Axe,,Kids,OVA,1,222,
22569,Pom Pom Purin in the Tortoise and the Hare,,"Kids, Fantasy",OVA,1,259,
22571,Pekkle in Drakestail,,"Kids, Fantasy",OVA,1,339,
22573,Keroppi in Aladdin and the Magic Lamp,,"Kids, Fantasy",OVA,1,250,
22575,Pekkle in the Ugly Duckling,,"Kids, Fantasy",OVA,1,328,
22577,Pom Pom Purin in the Northwind and the Sun,,"Kids, Fantasy",OVA,1,234,
22585,Nukko.,,Comedy,TV,24,230,Spring 2012
22591,Patalliro Saiyuuki! Special,,"Adventure, Comedy, Fantasy, Shoujo, Shounen Ai",Special,1,606,
22593,Potecco Babies (2011),,Comedy,ONA,12,268,
22595,Kimezou no Kimarimonku Ja Kimaranee.,,Comedy,ONA,12,160,
22597,Kimezou no Kimarimonku Ja Kimaranee. Featuring Sabu-Otoko,,Comedy,ONA,12,147,
22605,Keroppi in Let's Play Baseball,,"Kids, Fantasy, Sports",OVA,1,260,
22607,Pekkle in the Great Swimming Race,,"Fantasy, Kids",OVA,1,341,
22609,Patty and Jimmy in You're a Superstar!,,"Kids, Sports",OVA,1,209,
22611,Pekkle in Aladdin and His Magic Lamp,,"Kids, Fantasy",OVA,1,354,
22613,Keroppi in the Adventures of the Coward Prince,,"Adventure, Fantasy, Kids",OVA,1,244,
22615,Keroppi in the Frog's Secret House,,"Fantasy, Kids",OVA,1,233,
22617,Pochacco in Exciting Birthday,,"Fantasy, Kids",OVA,1,205,
22619,Kero Kero Keroppi no Tomodachitte Ii na,,Kids,OVA,1,203,
22621,Pekkle in Find the Secret Treasure,,"Adventure, Fantasy, Kids",OVA,1,295,
22623,Pochacco in The Excitement at the Carrot Patch,,"Fantasy, Kids",OVA,1,198,
22625,Keroppi in the Big Adventure,,"Adventure, Fantasy, Kids",OVA,1,228,
22627,Santa & His Reindeer Kuppi,,"Fantasy, Kids",OVA,1,215,
22631,Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland,,"Comedy, Parody",OVA,10,336,
22633,Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland Specials,,"Comedy, Parody",Special,2,283,
22635,Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland ONA,,"Comedy, Parody",ONA,4,302,
22637,Keroppi in Let's Be Friends,,"Kids, Fantasy",OVA,1,220,
22639,Kero Kero Keroppi no Tomodachi wa Mahoutsukai,,"Kids, Magic",OVA,1,226,
22641,Kero Kero Keroppi no Bikkuri! Obakeyashiki,,"Kids, Supernatural",OVA,1,207,
22643,Kero Kero Keroppi no Kyouryuu ga Deta,,"Fantasy, Kids",OVA,1,187,
22645,Kero Kero Keroppi no Sora wo Tobetara,,"Adventure, Kids",OVA,1,189,
22647,Kero Kero Keroppi no Sora Tobu Yume no Fune,,"Fantasy, Kids",OVA,1,197,
22649,Kero Kero Keroppi no Sanjuushi,,"Fantasy, Kids",Movie,1,201,
22651,Kero Kero Keroppi: Hasunoue Town Kiki Ippatsu!,,"Kids, Fantasy",TV,6,213,Fall 2006
22653,Kero Kero Keroppi no Mitsubachi Daisoudou,,"Fantasy, Kids",OVA,1,181,
22657,Encounters with that Kind,,"Comedy, Sci-Fi",ONA,5,208,
22669,Gohan Kaijuu Pap,,"Action, Comedy, Kids",TV,,265,Spring 2011
22683,Shiroishi no Yousei Pichi,,"Fantasy, Historical, Kids",ONA,3,226,
22709,Zettai Zetsumei Dangerous Jiisan (2005),,"Comedy, Kids",TV,19,217,Spring 2005
22711,Wazaguu! vs. Dangerous Jiisan Ja: Houfukuzettou! Anime Quiz,,"Kids, Comedy",OVA,1,172,
22755,Chikasugi Idol Akae-chan,,"Comedy, Game, Parody",TV,12,276,Winter 2014
22757,X Maiden,,"Slice of Life, Comedy, School",ONA,8,745,
22791,Sky Colour Flower Colour,,"Drama, Slice of Life",Movie,1,171,
22821,Himitsukessha Taka no Tsume EX,,"Comedy, Parody, Super Power",TV,38,355,Spring 2014
22827,Magical★Taruruuto-kun Movie,,"Adventure, Comedy, Ecchi, Fantasy, Magic, School",Movie,1,297,
22845,Suzu 3 Tarou,,"Comedy, Kids",ONA,24,131,
22849,Nyamen,,Comedy,TV,12,985,Winter 2014
22851,Apo Apo World: Giant Baba 90-bun 1-hon Shoubu,,"Sports, Comedy",Movie,1,202,
22887,Hyokkori Hyoutan Shima,,"Adventure, Kids",Movie,1,184,
22893,Mon Cheri CoCo,,"Romance, Shoujo",TV,13,549,Summer 1972
22953,Hana no Zundamaru: Junk,,"Martial Arts, Comedy, Parody",ONA,3,234,
22959,Angel ga Tonda Hi,,"Slice of Life, Comedy",Movie,1,215,
22973,Sangokushi,,"Action, Historical",Special,1,247,
22975,Kaibutsu-kun: Demon no Ken,,"Comedy, Horror, Kids, Shounen",Movie,1,287,
22977,Kaibutsu-kun: Kaibutsu Land e no Shoutai,,"Comedy, Horror, Kids, Shounen",Movie,1,251,
22979,Magical★Taruruuto-kun: Sukisuki Takoyaki!,,"Adventure, Comedy, Ecchi, Fantasy, Magic, School",Movie,1,279,
22981,Magical★Taruruuto-kun: Moeru! Yuujou no Mahou Taisen,,"Adventure, Comedy, Ecchi, Fantasy, Magic, School",Movie,1,284,
22991,Obake no Q-Tarou: Susume! 1/100 Daisakusen,,"Comedy, Kids, School, Slice of Life, Supernatural",Movie,1,188,
22993,Obake no Q-Tarou: Tobidase! Bake Bake Daisakusen,,"Comedy, Kids, School, Slice of Life",Movie,1,189,
22995,Shisei Sasshin,,Slice of Life,Movie,1,153,
22997,Shin Skyers 5,,"Action, Sci-Fi",TV,25,278,Fall 1971
22999,Nippon Tanjou,,Historical,TV,5,241,Summer 1970
23001,Manga Jinbutsushi,,Historical,TV,365,257,Summer 1970
23003,Tanoshii Bunmeishi: Tetsu Monogatari,,"Historical, Slice of Life",Movie,1,238,
23005,Mogura no Motoro,,Slice of Life,Movie,1,241,
23007,Ookami Shounen Ken (Movie),,"Adventure, Kids",Movie,1,226,
23009,Ookami Shounen Ken: Arabia no Kaijin - Ma no Iwa no Kettou,,"Adventure, Kids",Movie,1,261,
23011,Otoko Doahou! Koushien,,"Action, Sports",TV,156,317,Fall 1970
23013,Norakuro,,Comedy,TV,26,326,Fall 1970
23015,Chief Joker,,"Kids, Adventure, Comedy",TV,26,204,Fall 1972
23031,Ashita no Kibou: Kanashimi yo Arigatou - Takae Tsuneo Monogatari,,"Drama, Slice of Life",Movie,1,321,
23085,Kikansha Sensei,,"Comedy, School, Slice of Life",Movie,1,212,
23097,Kousagi Monogatari,,"Comedy, Kids",Movie,1,198,
23107,GO-GO Tamagotchi!,,"Comedy, Fantasy, Kids",TV,50,473,Spring 2014
23125,Histoire d'Etty,,"Kids, Slice of Life",Movie,1,158,
23149,47 Todoufuken R,,"Comedy, Kids",TV,12,358,Winter 2014
23181,Otogi Banashi: Bunbuku Chagama,,Kids,Movie,1,245,
23183,Itazura Post,,Comedy,Movie,1,294,
23185,Chamebou Kuukijuu no Maki,,Comedy,Movie,1,277,
23187,Chamebou Shin Gachou: Nomi Fuufu Shikaeshi no Maki,,Comedy,Movie,1,291,
23191,Chokin no Susume,,Comedy,Movie,1,303,
23245,Go Go Toraemon,,"Comedy, Sports",OVA,1,201,
23275,Tsubu★Doll,,Music,OVA,5,1987,
23313,Zettai Zetsumei Dangerous Jiisan,,"Comedy, Kids",TV,33,241,Fall 2003
23315,Zettai Zetsumei Dangerous Jiisan Special-ban,,"Comedy, Kids",Special,1,175,
23343,The Two Princes,,"Fantasy, Slice of Life",Movie,1,264,
23345,The Snow Country Prince,,Slice of Life,Movie,1,242,
23347,Gan to Gon,,"Comedy, Kids",TV,260,293,Spring 1974
23351,Cat Eyed Boy,,"Adventure, Horror, Psychological, Seinen, Supernatural",TV,25,554,Spring 1976
23353,Itsuka no Main: Kaminari Shounen - Tenta Sanjou!,,"Action, Drama, Seinen",OVA,1,255,
23407,Toki: Kono Hoshi no Mirai wo Mitsumete,,"Historical, Drama",Special,2,176,
23511,Choubakuretsu Ijigen Menko Battle: Gigant Shooter Tsukasa,,"Action, Game, Comedy, Kids",TV,32,341,Spring 2014
23515,The Princess and the Moon,,Fantasy,OVA,1,272,
23523,Aterui,,"Action, Fantasy, Historical",Movie,1,334,
23537,Two Down Full Base,,"Sports, Kids",Special,1,178,
23555,Neko no Dayan,,"Kids, Magic",TV,52,490,Spring 2014
23569,Kagirinaki Rakuen,,Slice of Life,Movie,1,241,
23575,Ikkyuu-san: Ooabare Yancha-hime,,"Comedy, Historical, Kids",Special,1,210,
23585,Haha wo Tazunete Sanzenri Specials,,"Adventure, Drama, Slice of Life",Special,2,364,
23593,Saitama Bousou Saizensen Flag! Shinimonogurui no Seishun!!,,"Drama, Slice of Life",OVA,1,177,
23607,Gaki Deka,,"Comedy, Ecchi, Kids, Parody, Shounen",TV,22,242,Fall 1989
23609,Gaki Deka (OVA),,"Comedy, Ecchi, Kids, Parody, Shounen",OVA,3,201,
23611,Bunna yo Ki kara Orite Koi,,"Adventure, Kids",Movie,1,156,
23613,Kakkun Cafe,,"Comedy, Parody, Slice of Life",Movie,1,191,
23615,Eiyuu Banka Koushi-den,,"Adventure, Drama, Historical, Romance",OVA,1,436,
23617,Sore Ike! Anpanman: Ringo Boy to Minna no Negai,,"Kids, Fantasy, Comedy",Movie,1,203,
23621,"Sagashita no wa Oheya, Mitsuketa no wa Mirai",,"Romance, Slice of Life",ONA,1,430,
23633,Poppoya-san: Nonki Ekichou,,Kids,Movie,1,201,
23635,Poppoya-san: Nonki Kikanshi,,Kids,Movie,1,178,
23637,Kobito to Ao Mushi,,"Kids, Music",Movie,1,207,
23639,Kappa Kawatarou,,"Kids, Supernatural",Movie,1,295,
23641,Ukare Violin,,"Fantasy, Kids",Movie,1,192,
23643,Nezumi no Yomeiri,,"Kids, Fantasy",Movie,1,246,
23645,Ookami to Nanahiki no Ko Yagi,,"Fantasy, Kids",OVA,1,149,
23651,Hanawa Hekonai Kappa Matsuri,,"Kids, Comedy",Movie,1,232,
23659,Hi no Tori: Hagoromo-hen,,Drama,Movie,1,413,
23661,Saving Our Fragile Earth:Unico Special Chapter,,"Kids, Fantasy",Movie,1,372,
23675,Hi no Tori: Kizuna-hen,,"Fantasy, Kids",Special,1,353,
23677,Manga Edo Erobanashi,,"Comedy, Hentai, Historical",OVA,5,404,
23699,Kumo ni Noru,,"Action, Seinen",OVA,2,315,
23707,The Princess of the Desert Kingdom,,"Adventure, Fantasy",OVA,1,239,
23709,The Flower and the Phoenix,,Fantasy,OVA,1,157,
23713,Nagareboshi no Okurimono,,"Fantasy, Kids",OVA,1,115,
23721,Carino Coni,,"Fantasy, Kids",TV,26,268,Spring 2014
23723,Teppen,,"Action, Comedy",OVA,2,264,
23727,Kansuke-san to Fushigi na Jitensha,,"Fantasy, Kids",Movie,1,130,
23729,Minna Tomodachi,,"Comedy, Fantasy, Kids",OVA,1,99,
23731,"Boku datte, Kirei ni Shitainda",,Kids,OVA,1,151,
23733,KoSys! Kochira Keihime Tetsudou: Kouhou System-ka,,"Slice of Life, Comedy",ONA,,310,
23737,Neko Pitcher,,"Comedy, Sports, Kids",TV,51,487,Spring 2014
23739,Peter Pan no Bouken Specials,,"Adventure, Fantasy",Special,2,307,
23741,Wakakusa Monogatari: Nan to Jo-sensei Specials,,"Drama, Historical, School, Slice of Life",Special,2,390,
23763,Manga Aesop Monogatari,,"Adventure, Fantasy, Kids",Movie,1,246,
23765,Yamiyo no Jidaigeki,,"Historical, Horror",Special,2,269,
23767,Yamiyo no Jidaigeki (OVA),,"Historical, Horror",OVA,2,220,
23769,Toppuku Kyousou Kyoku,,"Comedy, Shounen",OVA,2,187,
23779,Akuma to Himegimi,,"Comedy, Shoujo",Movie,1,334,
23799,Dango San Kyoudai Attoiuma Gekijou,,"Kids, Music",TV,50,199,Fall 1999
23801,Doctor Mambo & Kaitou Jibako: Uchuu yori Ai wo Komete!!,,"Adventure, Fantasy, Kids, Mystery, Sci-Fi",Special,1,166,
23815,Gokuu no Daibouken Pilot,,"Comedy, Fantasy",Special,1,296,
23819,Onimaru: Senjou ni Kakeru Itsutsu no Seishun,,"Action, Adventure",OVA,1,290,
23829,Komatsu Sakyo Anime Gekijou,,"Comedy, Parody, Sci-Fi, Space",TV,24,283,Fall 1989
23855,Dennou Sentai Voogie's★Angel Gaiden: Susume! Super★Angels!,,"Action, Comedy, Mecha, Parody, Sci-Fi",OVA,2,308,
23857,Go! Go! Kadendanshi 2nd Season,,"Action, Seinen",ONA,78,248,
23861,Ai no Kiseki: Doctor Norman Monogatari,,"Drama, Slice of Life",Special,1,302,
23863,Ganbare Swimmy,,Adventure,Movie,1,161,
23865,Ojisan Kaizou Kouza,,Comedy,Movie,1,212,
23867,Saru Kani Gassen: Ijimekkozaru to Shoujiki Kani-san,,"Comedy, Kids",OVA,1,148,
23869,Ji no Nai Hagaki,,Slice of Life,OVA,1,146,
23881,Momon's Sand Witch,,"Comedy, Kids",ONA,8,250,
23885,Momon's Sand Witch Episode 0,,"Comedy, Kids",ONA,1,204,
23889,Pyuu to Fuku! Jaguar: Return of Yaku Ichinenburi,,"Comedy, Music, Shounen",OVA,3,305,
23899,Lovely Movie: Itoshi no Muco Specials,,Slice of Life,Special,3,346,
23911,"Subarashii Sekai Ryokou: Alaska no Tabi ""Daigo Hyougaki""",,"Adventure, Sci-Fi",Special,2,204,
23967,Fox Wood Tales,,"Adventure, Kids",OVA,3,165,
23969,Fuku-chan no Kishuu,,"Comedy, Historical",Movie,1,295,
23971,Fuku-chan no Zousan Butai,,"Comedy, Historical",Movie,1,250,
23973,Fuku-chan,,"Kids, Slice of Life",TV,71,208,Winter 1982
23979,Something Great Chizu ni Nai Machi,,Slice of Life,Movie,1,255,
23983,Fuichin-san,,"Drama, Historical, Kids, Shoujo",OVA,1,382,
24019,Manabu no Natsuyasumi,,"Fantasy, Kids",OVA,1,196,
24023,Project758,,Drama,,,1118,
24041,Jarujio Animal,,"Adventure, Comedy, Parody",TV,10,175,Spring 2010
24045,Domerica the Monster,,"Action, Fantasy",ONA,1,287,
24047,Fossil Thief and the Dinosaur Stones,,"Adventure, Kids",ONA,1,243,
24049,kanai,,Mecha,ONA,1,277,
24051,Interior,,"Adventure, Comedy",ONA,1,237,
24053,Gunners,,"Action, Mecha",ONA,1,226,
24073,Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www,,"Space, Comedy",Movie,1,381,
24085,Shura ga Yuku,,"Drama, Seinen",OVA,2,218,
24087,Be-Bop Kaizokuban,,"Comedy, School, Seinen",OVA,3,616,
24089,High School Jingi,,"Action, Comedy, Seinen",OVA,1,234,
24093,Gorillaman,,"Comedy, School, Seinen",OVA,2,467,
24121,Going Wild,,"Comedy, Kids, Slice of Life",TV,26,178,Summer 2006
24159,Kougyou Aika Volley Boys,,"Sports, Comedy, School, Seinen",OVA,2,279,
24237,Surprise 4 U.,,Sports,ONA,2,303,
24257,Heisei no Cinderella: Kiko-sama Monogatari,,"Historical, Romance",Special,1,234,
24259,Meccano,,"Comedy, Dementia, Fantasy, Horror, Music, Parody",OVA,3,316,
24269,Chiisana Kyojin Microman: Daigekisen! Microman vs. Saikyou Senshi Gorgon,,"Action, Adventure, Mecha, Sci-Fi, Shounen, Super Power",Movie,1,277,
24355,Gaia Getter A-kun,,"Comedy, Kids, Sci-Fi, Space",ONA,2,202,
24373,Bakabon Osomatsu no Karee wo Tazunete Sansenri,,Comedy,Special,1,462,
24403,Nyanpuku Nyaruma,,Comedy,TV,3,430,
24441,Shiden Pilot,,"Action, Cars",Special,1,231,
24447,Wagahai wa Inu de Aru: Don Matsugorou no Seikatsu,,"Comedy, Slice of Life",Special,1,197,
24465,Heli-Tako Puu-chan,,"Comedy, Kids",TV,42,167,Winter 1998
24489,Trusty Ginjiro,,"Action, Drama, School, Shounen",OVA,3,277,
24501,Inui-san!,,"Comedy, Shoujo",OVA,5,267,
24549,Naniwabushi Daisuki,,"Historical, Drama, Sports",Special,1,163,
24573,Neko to Nezumi,,Comedy,Movie,1,294,
24575,Yume no Jidousha,,Cars,Movie,1,322,
24577,Imokawa Mukuzo: Chuugaeri no Maki,,Comedy,Movie,1,334,
24603,Xiongmao Monogatari TaoTao,,"Fantasy, Comedy, Kids",Movie,1,276,
24619,Tenkuu Senki Shurato Recaps,,"Action, Magic, Fantasy, Shounen",Special,2,412,
24645,Ai Shoujo Pollyanna Story Specials,,"Drama, Historical, Slice of Life",Special,2,430,
24647,Alps Monogatari: Watashi no Annette Specials,,"Slice of Life, Drama",Special,2,358,
24663,Dororonpa!,,"Slice of Life, Comedy, Supernatural",TV,115,389,Spring 1991
24669,Son Gokuu Silk Road wo Tobu!!,,"Adventure, Fantasy",Special,1,221,
24677,Gegege no Kitarou: Kitarou Tanjou-hen,,Supernatural,Special,1,351,
24679,Flanders no Inu Specials,,"Slice of Life, Drama",Special,2,399,
24681,Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone Specials,,"Slice of Life, Adventure, Historical, Drama",Special,2,268,
24683,Manzai Taikouki,,"Comedy, Historical, Seinen",Movie,1,174,
24719,Shinrabanshou: Tenchi Shinmei no Shou,,"Action, Fantasy, Shounen",ONA,1,633,
24773,Norasco,,"Slice of Life, Comedy",ONA,,231,
24775,Koishite!! Namashi-chan,,"Slice of Life, Kids",TV,,210,
24791,Boku wa Ou-sama,,Kids,OVA,4,159,
24795,Boku wa Ou-sama (TV) Special,,Kids,Special,2,163,
24797,Kubire 3 Shimai,,Comedy,TV,7,132,
24803,Tobidasu Ehon 3D,,Kids,Movie,1,130,
24809,Arigatou Kumanofu,,Comedy,ONA,11,195,
24811,Prison Bear,,Comedy,ONA,1,209,
24819,Spo-chan Taiketsu: Youkai Daikessen,,Kids,Movie,1,242,
24839,X Maiden: Izakaya Tamaki,,Comedy,ONA,7,254,
24845,Nyanfuru,,"Music, Comedy",TV,124,444,Winter 2014
24857,Akagaki Genzou: Tokuri no Wakare,,Comedy,Movie,1,229,
24859,Anime Koten Bungaku Kan,,"Historical, Kids",OVA,6,215,
24865,Amigo Tomodachi,,"School, Slice of Life",OVA,1,188,
24869,The Boy and the Blue Sea,,Slice of Life,OVA,1,303,
24875,Barnacle Lou,,Kids,TV,52,188,Summer 2009
24877,"Fair, then Partly Piggy",,"Comedy, Kids",Movie,1,254,
24881,Bunbuku Chagama,,Kids,Movie,1,291,
24883,Chiisai Sensuikan ni Koi wo Shita Dekasugiru Kujira no Hanashi,,"Fantasy, Military, Kids",Special,1,231,
24923,Chibikko Kamu no Bouken,,"Adventure, Kids",Movie,1,155,
24927,Chuuchuu Banban,,"Adventure, Kids",Movie,1,190,
24969,Sumiko (TV),,"Comedy, Slice of Life, Kids",TV,8,236,Summer 2014
24977,Kanakana Kazoku,,Comedy,ONA,,265,
24981,Yowamushi Chinsengumi,,"Comedy, Kids",Movie,1,226,
24985,Elite Jack!!,,"School, Shoujo",OVA,6,572,
24989,Agriculture Angel BARAKI:Play with Ibaraki,,"Slice of Life, Magic, Supernatural",ONA,20,422,
25027,"Little Polar Bear: Shirokuma-kun, Doko e?",,"Adventure, Kids, Fantasy",Movie,1,302,
25029,"Little Polar Bear: Shirokuma-kun, Fune ni Noru",,"Adventure, Fantasy, Kids",OVA,1,409,
25035,Sensou ga Owatta Natsu ni 1945 Karafuto,,"Historical, Drama",Movie,1,184,
25051,Miracle Giants Doumu-kun Special,,Sports,Special,1,179,
25053,Mister Ajikko Special,,"Comedy, Shounen",Special,1,300,
25057,Kaba Enchou no Doubutsuen Nikki,,"Kids, Comedy, Drama",Special,1,158,
25059,"Nikoniko, Pun",,"Fantasy, Comedy, Kids",TV,40,173,
25061,Heartbroken Angels,,"Comedy, Ecchi, Parody, Seinen",OVA,1,334,
25063,Anime Roukyoku Kikou Shimizu no Jirochouden,,"Comedy, Historical, Drama",TV,30,231,Spring 2000
25071,Minami no Niji no Lucy Specials,,"Adventure, Slice of Life, Drama",Special,2,264,
25073,Makiba no Shoujo Katri Specials,,"Adventure, Slice of Life, Historical, Drama",Special,2,277,
25075,Shoukoushi Cedie Specials,,"Slice of Life, Drama, Shoujo",Special,2,275,
25079,Trapp Ikka Monogatari Specials,,"Romance, Music, Historical, Drama",Special,2,377,
25081,Daisougen no Chiisana Tenshi: Bush Baby Specials,,"Adventure, Drama",Special,2,281,
25083,Nanatsu no Umi no Tico Specials,,"Adventure, Slice of Life",Special,2,410,
25085,Meiken Lassie Specials,,"Adventure, Slice of Life",Special,2,228,
25089,Araiguma Rascal Specials,,"Slice of Life, Drama",Special,2,307,
25091,Hyakubanme no Saru,,"Kids, Historical",Movie,1,152,
25093,The Happy Prince,,Kids,Movie,1,160,
25095,Hana Ichi Monme (OVA),,"Adventure, Kids",OVA,3,115,
25101,Sumiko,,"Comedy, Slice of Life, Kids",Special,2,175,
25103,Sumiko no Egao,,"Music, Kids",Music,1,200,
25109,Inuyama Kamiko no Kireigoto ja Owaranai!,,Slice of Life,ONA,2,214,
25139,Oh! My Konbu,,"Comedy, Slice of Life, Shounen",TV,22,248,Spring 1991
25149,Lu Ling,,Kids,Movie,1,250,
25193,Donguri Mori e,,"Fantasy, Kids",OVA,1,136,
25253,Nekketsu Jinmen Inu: Life Is Movie,,"Parody, Comedy, Mystery",OVA,3,591,
25299,Dosukoi! Wanpaku Dohyou,,"Drama, Sports",Movie,1,169,
25301,Maya no Isshou,,"Historical, Slice of Life, Drama",Movie,1,221,
25305,Isewan Taifuu Monogatari,,"Historical, Drama",Movie,1,285,
25329,Sensuikan ni Koi wo Shita Kujira no Hanashi,,Kids,Movie,1,179,
25363,Gensei Shugoshin P-hyoro Ikka OVA,,"Adventure, Fantasy, Shoujo",OVA,3,505,
25473,Ishinomori Shoutarou no Rekishi Adventure,,"Samurai, Historical",OVA,5,176,
25503,Fuusen Inu Tinny,,"Adventure, Kids",TV,26,297,Fall 2014
25541,Moom,,Kids,Movie,1,312,
25547,Momon's Sand Witch Bangai-hen: Tanu no Kyuujitsu,,"Comedy, Kids",ONA,1,172,
25589,Yeongsimi,,"Comedy, School, Slice of Life, Kids",TV,13,150,
25597,Vampiyan Kids,,"Fantasy, Comedy, Kids",Special,3,201,
25599,Vampiyan Kids Promotion,,"Comedy, Fantasy, Kids",Special,1,199,
25601,Pink Lady Monogatari: Eikou no Tenshi-tachi Recaps,,"Music, Slice of Life, Drama",Special,2,172,
25605,The Tree of Courage,,"Kids, Drama",OVA,1,136,
25607,Sekai no Fushigi Tanken Series,,"Adventure, Fantasy, Historical",TV,10,137,
25609,Genki Genki Non-tan,,"Kids, Music",TV,15,192,Fall 2002
25611,Genki Genki Non-tan (2004),,"Music, Kids",TV,10,181,Spring 2004
25613,Genki Genki Non-tan: Utaou! Christmas,,"Music, Kids",OVA,1,155,
25615,Genki Genki Non-tan (2006),,"Music, Kids",TV,10,176,Fall 2006
25617,Genki Genki Non-tan: Deka Deka Arigatou,,"Kids, Music",OVA,1,140,
25619,Genki Genki Non-tan: Spoon Tan Tan Tan,,"Kids, Music",OVA,1,156,
25623,Rouge: Lady's Comic Video,,"Drama, Josei, Romance",OVA,2,468,
25627,"""Aesop"" no Ohanashi yori: Ushi to Kaeru, Yokubatta Inu",,Kids,Movie,1,343,
25633,Futari no Tarou,,"Adventure, Kids",OVA,1,123,
25717,AIUEO Anime Sekai no Douwa: Aesop Monogatari Anime Series,,"Adventure, Fantasy, Kids",TV,26,631,Summer 1989
25809,Oretachi Ijiwaru Kei,,Comedy,TV,14,243,Winter 2005
25815,Yokohama Bakkure-tai,,"Action, Comedy, Romance, Shounen",OVA,4,264,
25921,Misuke in The Land of Ice,,"Adventure, Kids",Movie,1,260,
25941,Peeping Life: The Perfect Explosion Specials,,"Slice of Life, Comedy",Special,2,291,
25979,Sheep in the Island,,Comedy,Special,2,215,
